cluster_id,n_messages,canonical_template,example_message,high_msgs,med_msgs,low_msgs,avg_score,max_score,n_groups,n_candidates,high_ratio,med_ratio,low_ratio
990,1,our tataelexi and indusbank are on fire,🔥 OUR TATAELEXI AND INDUSBANK ARE ON FIRE,0,0,1,0.0,0,1,1,0.0,0.0,1.0
991,1,only high risk lion hearted traders dont panic can buy __num__ __num__ __num__ __num__ lot of jublfood @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK LION HEARTED TRADERS DONT PANIC CAN BUY 5/10/15/20 LOT OF   JUBLFOOD @ 2615  FOR NEXT 2 HOUR. SENT 12:11 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
993,1,no more calls now if we sure give you after budget,NO MORE CALLS NOW IF WE SURE GIVE YOU AFTER BUDGET https://goo.gl/4ut5QU,0,0,1,0.0,0,1,1,0.0,0.0,1.0
996,1,only high risk traders can buy __num__ __num__ shares of tataelxsi @ __num__ for next __num__ hours sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 200/300 SHARES OF   TATAELXSI  @  2780  FOR NEXT 2 HOURS. SENT 10:51 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
999,1,only high risk traders can buy __num__ __num__ lot of bankbaroda @ __num__ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  BANKBARODA  @  68.50  FOR NEXT 2 HOUR. SENT 10:03 https://goo.gl/ieeiRa,0,0,1,10.0,10,1,1,0.0,0.0,1.0
1001,1,only high risk traders can buy __num__ __num__ lot of adanient @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  ADANIENT @  503 FOR NEXT 2 HOUR. SENT 09:47 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1006,1,only high risk traders can buy __num__ __num__ lot of voltas @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  VOLTAS  @ 985  FOR NEXT 2 HOUR. SENT 11:13 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1007,1,our opening call bajajfinsv and lt both going strong risky can hold and buy more we expect stock will blast end of day,OUR OPENING CALL  BAJAJFINSV   AND   LT  BOTH GOING STRONG RISKY CAN HOLD AND BUY MORE WE EXPECT STOCK WILL BLAST END OF DAY https://goo.gl/4ut5QU,0,0,1,10.0,10,1,1,0.0,0.0,1.0
1009,1,only high risk traders can buy __num__ __num__ lot of siemens @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  SIEMENS @ 1760  FOR NEXT 2 HOUR. SENT 09:33 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1010,1,indigo ipo listing date __num__ __num__ __num__ scrip code __num__ __num__ symbol indigopnts isin no ine __num__ vq __num__ __num__ min mkt lot __num__ shares issue price rs __num__,"INDIGO IPO LISTING 

Date : 02/02/2021
Scrip Code : 543258
Symbol : INDIGOPNTS
ISIN No. : INE09VQ01012
Min. mkt. lot : 10 shares
Issue Price : Rs.1490",0,0,1,20.0,20,1,1,0.0,0.0,1.0
1013,1,only high risk traders can short-sell __num__ __num__ lot of icicibank @ __num__ __num__ for next __num__ hours sent __num__ __num__,ONLY HIGH RISK TRADERS CAN SHORT-SELL 2/3 LOT OF  ICICIBANK @ 621.50 FOR NEXT 1 HOURS SENT 13:44 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1014,1,option call for small investors buy nifty __num__ feb call strike price __num__ __num__ @ __num__ tg __num__ __num__ tg __num__ __num__ sl __num__ hold till expiry sent __num__ __num__,OPTION CALL FOR SMALL INVESTORS: BUY NIFTY 25 FEB CALL STRIKE PRICE 14900 @ 296 TG1 330 TG2 360 SL 275 HOLD TILL EXPIRY SENT 12:54 https://bit.ly/3llE3cf,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1016,1,only high risk traders can buy __num__ __num__ lot of tatamotors @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  TATAMOTORS @ 339   FOR NEXT 2 HOUR. SENT 11:49 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1017,1,only high risk traders can buy __num__ __num__ lot of balkrisind @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  BALKRISIND @ 1757  FOR NEXT 2 HOUR. SENT 10:50 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1019,1,only high risk traders can buy __num__ __num__ lot of techm @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  TECHM @ 986   FOR NEXT 2 HOUR. SENT 09:51 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1023,1,only high risk traders can buy __num__ __num__ lot of dlf @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  DLF @ 305   FOR NEXT 2 HOUR. SENT 10:18 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1024,1,our website app free equity call buy princepipe is up __num__,OUR WEBSITE / APP FREE EQUITY CALL BUY PRINCEPIPE IS UP 10%  https://goo.gl/ieeiRa,0,0,1,10.0,10,1,1,0.0,0.0,1.0
1025,1,only high risk traders can short-sell __num__ __num__ lot of srtransfin @ __num__ for next __num__ hours sent __num__ __num__,ONLY HIGH RISK TRADERS CAN SHORT-SELL 2/3 LOT OF SRTRANSFIN  @ 1413 FOR NEXT 2 HOURS. SENT 09:44 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1028,1,only high risk traders can buy __num__ __num__ lot of acc @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  ACC @  1747 FOR NEXT 1 HOUR. SENT 14:24 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1030,1,only high risk traders can buy __num__ __num__ shares of princepipe @ __num__ for next __num__ hours sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 500/1000 SHARES OF  PRINCEPIPE @ 420   FOR NEXT 2 HOURS. SENT 10:07 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1031,1,only high risk traders can short-sell __num__ __num__ lot of apollotyre @ __num__ for next __num__ hours sent __num__ __num__,ONLY HIGH RISK TRADERS CAN SHORT-SELL 2/3 LOT OF  APOLLOTYRE @ 238  FOR NEXT 2 HOURS. SENT 09:52 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1033,1,good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data thursday february __num__ __num__ fii net buy __num__ __num__ cr dii net sell - __num__ __num__ cr net __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o __num__ pnb __num__ sail securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market,"GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

THURSDAY, FEBRUARY 4, 2021
FII : NET BUY : 1936.74 CR.
DII : NET SELL : -768.55 CR.
NET : 1168.19 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
1)  PNB
2)  SAIL


Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1039,1,our opening call pel and ultracemco both going strong risky can hold and buy more we expect stock will blast end of day,OUR OPENING CALL  PEL   AND   ULTRACEMCO  BOTH GOING STRONG RISKY CAN HOLD AND BUY MORE WE EXPECT STOCK WILL BLAST END OF DAY https://goo.gl/ieeiRa,0,0,1,10.0,10,1,1,0.0,0.0,1.0
1040,1,only high risk traders can buy __num__ __num__ lot of sunpharma @ __num__ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  SUNPHARMA @ 634.50   FOR NEXT 2 HOUR. SENT 10:03 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1042,1,ood morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data friday february __num__ __num__ fii net buy __num__ __num__ cr dii net sell - __num__ __num__ cr net __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o __num__ bhel __num__ pnb __num__ sail securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market daily nifty level for nifty traders nifty support __num__ __num__ __num__ support __num__ __num__ __num__ nifty resistance __num__ __num__ __num__ resistance __num__ __num__ __num__ today's nifty range __num__ __num__ - __num__ __num__,"OOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

FRIDAY, FEBRUARY 5, 2021
FII : NET BUY : 1461.71 CR.
DII : NET SELL : -1418.65 CR.
NET : 43.06 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
1)  BHEL
2)  PNB
3)  SAIL



Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp






Daily Nifty Level for Nifty Traders : 
Nifty Support 1 : 14970  Support 2 : 14950 
Nifty  Resistance 1 : 15120 Resistance 2 : 15150 
Today's Nifty Range : 14950- 15150",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1044,1,only high risk traders can buy __num__ __num__ lot of escorts @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  ESCORTS @ 1472   FOR NEXT 2 HOUR. SENT 13:17 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1047,1,only high risk traders can buy __num__ __num__ lot of havells @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF HAVELLS @ 1169   FOR NEXT 2 HOUR. SENT 10:13 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1049,1,good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data monday february __num__ __num__ fii net buy __num__ __num__ cr dii net sell - __num__ __num__ cr net __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o __num__ bhel __num__ sail __num__ suntv securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market,"GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

MONDAY, FEBRUARY 8, 2021
FII : NET BUY : 1876.6 CR.
DII : NET SELL : -504.86 CR.
NET : 1371.74 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
1)  BHEL
2)  SAIL
3)  SUNTV




Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1051,1,option call for only high risky traders buy m mfin __num__ ce @ __num__ __num__ tgt __num__ __num__ tg __num__ __num__ sl __num__ __num__,OPTION CALL FOR ONLY HIGH RISKY TRADERS BUY M&MFIN 195 CE @ 8.75  TGT1 14 TG2 17   SL 5.50 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1052,1,option call for only high risky traders buy m m fin __num__ ce @ __num__ __num__ tgt __num__ __num__ tg __num__ __num__ sl __num__ __num__,OPTION CALL FOR ONLY HIGH RISKY TRADERS BUY M&amp;M FIN 195 CE @ 8.75  TGT1 14 TG2 17   SL 5.50 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1053,1,only high risk traders can buy __num__ __num__ lot of dlf @ __num__ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF DLF @ 315.50  FOR NEXT 2 HOUR. SENT 11:33 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1055,1,good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data tuesday february __num__ __num__ fii net buy __num__ __num__ cr dii net sell - __num__ __num__ cr net - __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o __num__ bhel __num__ suntv securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market,"GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

TUESDAY, FEBRUARY 9, 2021
FII : NET BUY : 1300.65 CR.
DII : NET SELL : -1756.24 CR.
NET : -455.59 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
1)  BHEL
2)  SUNTV





Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1056,1,on __num__ th feb __num__ our buy __num__ __num__ __num__ __num__ lot of mfsl @ __num__ stock touch high __num__ __num__ lotsize __num__ our buy __num__ __num__ lot of igl @ __num__ stock touch high __num__ __num__ lotsize __num__ our buy __num__ __num__ lot of tataconsum @ __num__ stock touch high __num__ __num__ lotsize __num__ our opening call buy bataindia was on fire in __num__ nd session we have updated our today’s past performance report please check our truthness and our accuracy at to get paid membership or any queries please do not hesitate to contact us after __num__ __num__ p m pray phone phone have a nice and beautiful day,"ON 11TH FEB 2021 : OUR BUY 5/10/15/20 LOT OF MFSL @ 809 STOCK TOUCH HIGH 832.90 LOTSIZE 1300. OUR  BUY 2/3 LOT OF IGL @ 566 STOCK TOUCH HIGH 573.50 LOTSIZE 1375. OUR BUY 2/3 LOT OF TATACONSUM @ 618 STOCK TOUCH HIGH 624.35 LOTSIZE 1350. OUR OPENING CALL BUY BATAINDIA WAS ON FIRE IN 2ND SESSION.                                                                                                                                       WE HAVE UPDATED OUR TODAY’S PAST PERFORMANCE REPORT PLEASE CHECK OUR TRUTHNESS AND OUR ACCURACY AT HTTP://WWW.A1INTRADAYTIPS.IN/STOCK-TIPS-PERFORMANCE.ASP TO GET PAID MEMBERSHIP OR ANY QUERIES  PLEASE DO NOT HESITATE TO CONTACT US ( AFTER  3.30 P.M. ) :pray: 7506090788 / 7600797534 https://goo.gl/ieeiRa

HAVE A NICE AND BEAUTIFUL  DAY 
www.a1intradaytips.in",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1058,1,only high risk lion hearted traders dont panic can buy __num__ __num__ __num__ __num__ lot of mfsl @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK LION HEARTED TRADERS DONT PANIC CAN BUY 5/10/15/20 LOT OF  MFSL @ 809  FOR NEXT 2 HOUR. SENT 13:01 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1061,1,only high risk traders can buy __num__ __num__ lot of igl @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  IGL @ 566  FOR NEXT 2 HOUR. SENT 11:02 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1062,1,only high risk traders can buy __num__ __num__ lot of tataconsum @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  TATACONSUM @  618  FOR NEXT 2 HOUR. SENT 10:30 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1064,1,good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data wednesday february __num__ __num__ fii net buy __num__ __num__ cr dii net sell - __num__ __num__ cr net - __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o __num__ bhel __num__ sail __num__ suntv securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market,"GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

WEDNESDAY, FEBRUARY 10, 2021
FII : NET BUY : 1786.97 CR.
DII : NET SELL : -2075.68 CR.
NET : -288.71 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
1)  BHEL
2)  SAIL
3)  SUNTV






Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1065,1,on __num__ th feb __num__ on __num__ th feb __num__ our buy __num__ __num__ lot of axisbank @ __num__ made high of __num__ __num__ lotsize __num__ today due to volatile market our calls did not performed as expected we will surely bouce back to give good calls on monday we have updated our today’s past performance report please check our truthness and our accuracy at to get paid membership or any queries please do not hesitate to contact us after __num__ __num__ p m pray phone phone have a nice and beautiful day,"ON 12TH FEB 2021 : ON 12TH FEB 2021 : OUR BUY 2/3 LOT OF AXISBANK @ 751 MADE HIGH OF 755.85 LOTSIZE 1200.  TODAY DUE TO VOLATILE MARKET OUR CALLS DID NOT PERFORMED AS EXPECTED, WE WILL SURELY BOUCE BACK TO GIVE GOOD CALLS ON MONDAY.                                                                                                                                                            WE HAVE UPDATED OUR TODAY’S PAST PERFORMANCE REPORT PLEASE CHECK OUR TRUTHNESS AND OUR ACCURACY AT HTTP://WWW.A1INTRADAYTIPS.IN/STOCK-TIPS-PERFORMANCE.ASP TO GET PAID MEMBERSHIP OR ANY QUERIES  PLEASE DO NOT HESITATE TO CONTACT US ( AFTER  3.30 P.M. ) :pray: 7506090788 / 7600797534 https://goo.gl/ieeiRa

HAVE A NICE AND BEAUTIFUL  DAY 
www.a1intradaytips.in",0,0,1,30.0,30,1,1,0.0,0.0,1.0
1067,1,only high risk traders can short-sell __num__ __num__ lot of hdfclife @ __num__ __num__ for next __num__ hours sent __num__ __num__,ONLY HIGH RISK TRADERS CAN SHORT-SELL 2/3 LOT OF  HDFCLIFE @ 711.50 FOR NEXT 2 HOURS. SENT 10:00 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1069,1,good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data thursday february __num__ __num__ fii net buy __num__ __num__ cr dii net sell - __num__ __num__ cr net __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o __num__ bhel __num__ sail securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market daily nifty level for nifty traders nifty support __num__ __num__ __num__ support __num__ __num__ __num__ nifty resistance __num__ __num__ __num__ resistance __num__ __num__ __num__ today's nifty range __num__ __num__ - __num__ __num__,"GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

THURSDAY, FEBRUARY 11, 2021
FII : NET BUY : 944.36 CR.
DII : NET SELL : -707.68 CR.
NET : 236.68 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
1)  BHEL
2)  SAIL







Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp






Daily Nifty Level for Nifty Traders : 
Nifty Support 1 : 15090  Support 2 : 15070 
Nifty  Resistance 1 : 15240 Resistance 2 : 15270 
Today's Nifty Range : 15070- 15270",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1070,1,on __num__ th feb __num__ our buy __num__ __num__ lot of axisbank @ __num__ made high of __num__ __num__ lotsize __num__ our buy __num__ __num__ lot of lichsgfin @ __num__ stock touch high __num__ __num__ lotsize __num__ our both opening call pel and naukri was on fire our buy __num__ __num__ lot of srtransfin @ __num__ stock touch high __num__ __num__ lotsize __num__ we have updated our today’s past performance report please check our truthness and our accuracy at to get paid membership or any queries please do not hesitate to contact us after __num__ __num__ p m pray phone phone have a nice and beautiful day,"ON 15TH FEB 2021 : OUR BUY 2/3 LOT OF AXISBANK @ 751 MADE HIGH OF 755.85 LOTSIZE 1200. OUR BUY 2/3 LOT OF LICHSGFIN @ 457 STOCK TOUCH HIGH 481.55 LOTSIZE 2000. OUR BOTH OPENING CALL PEL AND NAUKRI WAS ON FIRE. OUR BUY 2/3 LOT OF SRTRANSFIN @ 1502 STOCK TOUCH HIGH 1541.25 LOTSIZE 800.                                                                                                                                                          WE HAVE UPDATED OUR TODAY’S PAST PERFORMANCE REPORT PLEASE CHECK OUR TRUTHNESS AND OUR ACCURACY AT HTTP://WWW.A1INTRADAYTIPS.IN/STOCK-TIPS-PERFORMANCE.ASP TO GET PAID MEMBERSHIP OR ANY QUERIES  PLEASE DO NOT HESITATE TO CONTACT US ( AFTER  3.30 P.M. ) :pray: 7506090788 / 7600797534 https://goo.gl/ieeiRa

HAVE A NICE AND BEAUTIFUL  DAY 
www.a1intradaytips.in",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1073,1,only high risk traders can buy __num__ __num__ lot of lichsgfin @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  LICHSGFIN @ 457  FOR NEXT 2 HOUR. SENT 11:26 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1074,1,only high risk traders can buy axisbank __num__ ce @ __num__ tg __num__ __num__ tg __num__ __num__ sl __num__ sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY AXISBANK 770 CE @ 23 TG1 30 TG2 34 SL 15 SENT 10:15 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1075,1,only high risk traders can buy __num__ __num__ lot of srtransfin @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  SRTRANSFIN @ 1502   FOR NEXT 2 HOUR. SENT 09:44 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1077,1,good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data friday february __num__ __num__ fii net sell - __num__ __num__ cr dii net sell - __num__ __num__ cr net - __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o __num__ bhel __num__ sail securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market daily nifty level for nifty traders nifty support __num__ __num__ __num__ support __num__ __num__ __num__ nifty resistance __num__ __num__ __num__ resistance __num__ __num__ __num__ today's nifty range __num__ __num__ - __num__ __num__,"GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

FRIDAY, FEBRUARY 12, 2021
FII : NET SELL : -37.33 CR.
DII : NET SELL : -597.62 CR.
NET : -634.95 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
1)  BHEL
2)  SAIL







Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp






Daily Nifty Level for Nifty Traders : 
Nifty Support 1 : 15170  Support 2 : 15150 
Nifty  Resistance 1 : 15320 Resistance 2 : 15350 
Today's Nifty Range : 15150- 15350",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1079,1,only high risk traders can buy __num__ __num__ lot of apollohosp @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  APOLLOHOSP @  3196  FOR NEXT 2 HOUR. SENT 12:14 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1080,1,only high risk traders can buy __num__ __num__ lot of ramcocem @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF RAMCOCEM @ 998  FOR NEXT 2 HOUR. SENT 10:36 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1081,1,only high risk traders can buy __num__ __num__ lot of havells @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  HAVELLS @ 1214  FOR NEXT 2 HOUR. SENT 10:08 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1083,1,only high risk traders can buy __num__ __num__ lot of sbin @ __num__ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF SBIN @ 411.50  FOR NEXT 2 HOUR. SENT 10:26 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1084,1,only high risk traders can buy __num__ __num__ lot of mfsl @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  MFSL @  875  FOR NEXT 2 HOUR. SENT 09:47 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
